8.139763775479231263e+05 4.705109112715305528e+05 9.230201231091555383e+04 5.499661512717794394e+05 6.353948640129440173e+04 -5.763210763687390863e+04 -9.565494905734452914e+03 -1.611653080800193129e+04 -2.232784677708346862e+04 -1.749106102774566534e+04 -1.428667547726421071e+04 -8.683165363230174989e+03 3.305205752053947890e+03 4.536715367657878232e+03 5.984922292467744228e+03 6.576188042270588085e+03 7.877545141120407607e+03 -1.570177877222162897e+04 -6.160030313096825557e+04 -8.910422710175585235e+04 -9.932371836230845656e+04 -7.876853352537254978e+04 6.961999683024521346e+01 -6.937992951058208746e+02 -1.374433944844481857e+03 -2.300975223624006503e+03 -1.153130584134676246e+04 -9.175925880413293271e+03 -1.136901530514247133e+04 -1.053804180087074201e+04 -9.367136348501280736e+03 -8.690917220602905218e+03 -1.023226503629568288e+04 5.958562322238030617e+01
4.705109112715306110e+05 5.790524471947846469e+05 1.296992379405701740e+03 4.786493004954031785e+05 -5.683900205570600519e+03 1.565499785735857586e+04 4.703038384652628338e+03 5.220119086552165754e+03 8.627399380729986660e+03 1.309895408017565751e+04 1.405165953704956883e+04 2.281265085091886795e+04 -4.617079885057683896e+03 -1.057260764564363490e+04 -1.507554336399046770e+04 -2.163068523883958915e+04 -3.222286448558421398e+04 -1.140463225055768089e+04 -4.196327136916116433e+04 -6.091382054427914409e+04 -6.744245547478033404e+04 -5.066353280380067736e+04 1.381405667211940909e+02 -3.190741122766462468e+02 -7.310728174125919168e+02 -1.440862101667220259e+03 -7.363068060365933889e+03 4.847053705406864538e+03 1.212202899946625985e+04 1.761181354844050657e+04 2.427480815561750569e+04 3.540323435416857683e+04 -7.738205375349944916e+03 6.253094931974300152e+01
9.230201231091590307e+04 1.296992379405731299e+03 2.518933126720332803e+04 1.763481726616672313e+04 1.904967043040138014e+04 -1.348294055839974499e+04 -2.553858145803763364e+03 -2.052289112717795888e+03 -3.648246857771409395e+03 -4.768732086188584617e+03 -4.970441272990623474e+03 -6.414071785689171520e+03 1.152579100831904952e+03 2.573505511158419722e+03 3.977476359274959577e+03 5.408218442179046178e+03 7.303765399482681460e+03 -2.241676367969871990e+03 -6.610667756431879752e+03 -8.172941434043228583e+03 -8.075732699716278148e+03 -6.372635970681981235e+03 6.144100358670700501e+01 -2.806514866885660098e+01 -1.117484473230172171e+02 -1.976404870696767091e+02 -9.853724163718312639e+02 -1.452082540191567205e+03 -3.334800127267957578e+03 -4.925015788876215083e+03 -6.259533975711693529e+03 -8.040262057217149049e+03 -1.113224761281431483e+03 3.590239282296811751e+01
5.499661512717786245e+05 4.786493004954020726e+05 1.763481726616664673e+04 5.593024378861570731e+05 1.107934480736173327e+03 -1.981193924282981970e+04 -2.255671669365991875e+03 -1.074644558513559969e+04 -1.166576076157018178e+04 -3.482777217723232752e+03 9.083733085231269797e+02 9.045051620392148834e+03 4.881185258677426759e+02 -2.102043135880401223e+03 -4.453844628798473423e+03 -8.677225100580826620e+03 -1.348004674317160607e+04 -1.114083909481490809e+04 -4.795630092545998195e+04 -7.088616474099422339e+04 -7.887560214665289095e+04 -6.020641529211560555e+04 -3.658932895501955329e+01 -6.094597298196008524e+02 -1.103801327908802705e+03 -1.813061122873613613e+03 -8.715774863501736036e+03 -5.577581807714317620e+03 -2.559576799323177511e+03 2.570020093188371447e+03 8.429871502868141761e+03 1.477572478391406185e+04 -7.809867370286766345e+03 1.043167420820572389e+01
6.353948640129452542e+04 -5.683900205570640537e+03 1.904967043040134376e+04 1.107934480736237219e+03 1.531563085246601622e+04 -9.885487215414792445e+03 -1.911944648759040774e+03 -1.444204948265592975e+03 -2.752367671664439513e+03 -3.682253263873413744e+03 -3.940374244898720463e+03 -4.974275351804957609e+03 8.040670986881453928e+02 1.832758026086973359e+03 2.908001441734385480e+03 4.048215173794143993e+03 5.629019751721431930e+03 -1.177176114903044663e+03 -3.419306251125953168e+03 -4.465446548727200025e+03 -4.854383105481083476e+03 -4.364480087945507876e+03 3.215571719373184578e+01 -1.418195084008693385e+01 -6.421140389701857032e+01 -1.169829810425344476e+02 -6.695780108646340523e+02 -9.976498547640256902e+02 -2.384634135239055013e+03 -3.617778200192679378e+03 -4.702436520230256974e+03 -6.194751923452620758e+03 -6.102890463738655171e+02 1.532223857180318483e+01
-5.763210763687407598e+04 1.565499785735820478e+04 -1.348294055839979228e+04 -1.981193924282992157e+04 -9.885487215414741513e+03 1.303085611937296017e+04 2.627147605330315400e+03 1.899465188223398400e+03 4.062833975450976141e+03 4.925977127931280847e+03 4.522008137286121382e+03 5.676374207741318060e+03 -8.317428711491759259e+02 -2.288557511122222422e+03 -3.636840496066116430e+03 -5.172580142544436967e+03 -7.525371530503490249e+03 1.777049211072381354e+02 9.345932949351849857e+02 3.381778420803475910e+03 6.091682393361013055e+03 7.227583514776509219e+03 1.188768824714308181e+01 4.861436407769727452e+01 9.324613704111482093e+01 1.651434825534707045e+02 1.068536940370533330e+03 1.720074766155646557e+03 3.589676386540206295e+03 4.777774426997270893e+03 6.042857321156667240e+03 8.273180335155209832e+03 2.488283929344734418e+02 2.313116164658125484e+01
-9.565494905734440181e+03 4.703038384652637433e+03 -2.553858145803760181e+03 -2.255671669366046444e+03 -1.911944648759058509e+03 2.627147605330306760e+03 5.519339627881250863e+02 1.605132976944895233e+02 5.997906321137630812e+02 9.317828211218175056e+02 8.906530441467527908e+02 1.297595710283431572e+03 -8.389226357093635045e+01 -3.729623516694446721e+02 -7.189716180487387192e+02 -1.134418274262072600e+03 -1.737590475240813703e+03 -1.938099980164795397e+02 -3.765100509702408544e+02 8.598871113407363964e+01 9.045813850769748115e+02 1.626919791588578164e+03 7.181279355563234823e+00 6.870241271807769223e+00 1.218965237986332184e+01 2.707292196582145394e+01 2.397750411939297521e+02 2.245713580039613078e+02 5.962071794125292854e+02 9.305600645605005639e+02 1.301192263688076309e+03 1.910064794677507962e+03 -3.149628135741705748e+01 9.960331327804768264e+00
-1.611653080800191856e+04 5.220119086552148474e+03 -2.052289112717799981e+03 -1.074644558513561606e+04 -1.444204948265602752e+03 1.899465188223400901e+03 1.605132976944891254e+02 3.046853641161310952e+04 3.965440000002856323e+03 3.053634414442351499e+02 2.729482103394957448e+02 -1.064491588558998814e+01 -4.018505496834619862e+03 6.209096765239644355e+02 1.085508807187535922e+03 3.694287501757819427e+02 1.271741445283214134e+01 -3.951749606298964409e+03 -5.379779725404092687e+02 1.716107589698257925e+03 2.366142799405017172e+02 -2.184141814960466377e+02 1.041663644689295580e+02 4.336600846393555031e+00 -6.703972349814883103e+01 2.924287855656555024e+01 -4.147836139502729225e+01 8.823711585980372547e+03 1.783384937652915880e+02 -8.002842966400668274e+02 -2.726569022545207872e+02 -1.403761000917839752e+01 -3.106413356612611665e+02 5.532812686899011112e+01
-2.232784677708340678e+04 8.627399380730010307e+03 -3.648246857771403484e+03 -1.166576076157016360e+04 -2.752367671664438149e+03 4.062833975450978869e+03 5.997906321137618306e+02 3.965440000002852685e+03 2.858939115674800269e+04 1.705032991042548247e+03 1.415080633814043949e+03 -7.848168003262459536e+01 1.136611676665453246e+02 -4.143782843833026163e+03 2.495427000315688701e+02 8.829293354604858450e+02 7.621462704197929838e+01 -1.617399466633308975e+03 -6.515244021492802858e+03 -2.854080225216823123e+02 1.691595933484023362e+03 1.320896009942369574e+03 5.192719822499964977e+01 3.745712673895246780e+01 4.217668541519597802e+00 -1.541584578875637135e+02 2.038095778989734583e+02 1.584916408920614231e+03 9.811388362454315939e+03 2.929902711091270930e+02 -4.844144511346698323e+02 -8.402053026246309742e+01 -3.715879059817070811e+02 7.216576803293622788e+01
-1.749106102774567989e+04 1.309895408017567024e+04 -4.768732086188577341e+03 -3.482777217723267768e+03 -3.682253263873414198e+03 4.925977127931279028e+03 9.317828211218168235e+02 3.053634414442357183e+02 1.705032991042551430e+03 1.480946257394324675e+04 2.853256066770825328e+02 3.311739754508366218e+02 1.226142220303295147e+02 -1.821564833709828335e+01 -4.847844983523916198e+03 7.333933591639851812e+00 -3.372330911380543625e+02 -4.236382787577506406e+02 -1.856255044717989449e+03 -3.569613577944545796e+03 1.846346373044338407e+03 3.386215494303961350e+03 1.605914155435517188e+01 2.229186034350905032e+01 2.612660739339200688e+01 2.404827493541261418e+01 4.215387721397530072e+02 7.191180747375625515e+02 7.991243358803404817e+02 9.120613855606359721e+03 3.610821441009849764e+01 3.716029590908141245e+02 -2.630360230104726611e+02 3.602949168910739530e+01
