4.441352921631528880e+05 2.483177708191227866e+05 5.009956748257570143e+04 3.008023824358971324e+05 3.448249366009327059e+04
2.483177708191226120e+05 3.146602066733994288e+05 -6.493195893926999815e+02 2.558440438920092711e+05 -3.942996324258668210e+03
5.009956748257553409e+04 -6.493195893928877922e+02 1.387831622955664352e+04 8.992580806324493096e+03 1.050274262344168164e+04
3.008023824358968996e+05 2.558440438920092129e+05 8.992580806324636796e+03 3.077970132004910265e+05 9.917205552097334476e+01
3.448249366009312507e+04 -3.942996324258681852e+03 1.050274262344160888e+04 9.917205552094014820e+01 8.447282914834720941e+03
