7.182655322330502095e+05 3.318199965306165977e+05 9.878890224502445199e+04 4.113588516412276658e+05 7.341589956060907571e+04 -6.028283083732060186e+04 -1.045097290926473579e+04 -1.170377981674483090e+04 -1.889022359271571622e+04 -2.562896484402626083e+04 -1.906146356767428006e+04 1.291816869240399137e+04 2.522733449360453051e+03 3.725474323220716997e+03 6.223785698880398741e+03 6.123313149826045446e+03 6.814553066399585987e+03 -1.147787635489612148e+04 -4.788178756360355328e+04 -6.910815924825638649e+04 -7.685859720086172456e+04 -6.310980381653888617e+04 3.492977627184686185e+01 -7.702716833227141251e+02 -1.383648741681457068e+03 -1.979253951774282768e+03 -9.302983172637472308e+03 -8.352726539690420395e+03 -1.013660599880465270e+04 -9.140767643729666815e+03 -7.851769441483769697e+03 -6.554181306207861780e+03 -7.285009525595433843e+03 3.469108862299974305e+01
3.318199965306185768e+05 5.771008145337643800e+05 -3.309531571982183232e+04 4.397437730505298241e+05 -3.172600697170407147e+04 3.748275626642545103e+04 9.128485312558275837e+03 2.801815963749506773e+04 5.583524918446104493e+03 5.399502345138860619e+03 1.128671098981521754e+04 -2.439879408707590119e+04 -3.525143550065121417e+03 -9.802534634703901247e+03 -1.713048775013550767e+04 -2.091701525134098847e+04 -2.964909034089142733e+04 -9.064557613451059296e+03 -3.269766817800409626e+04 -4.695809831968221260e+04 -5.179645931042960729e+04 -4.120947610646350950e+04 1.117161834615782254e+02 -2.801827223291913924e+02 -6.534913309728344757e+02 -1.173172075715483061e+03 -6.084138693779532332e+03 4.056351226257337657e+03 9.630230193966403021e+03 1.482408304291938657e+04 1.955868469164543058e+04 2.852909290697781762e+04 -5.839626546318505461e+03 5.818478117824340501e+01
9.878890224502370984e+04 -3.309531571982221794e+04 3.524123540006171243e+04 -1.426036618181547965e+04 2.847643616450075933e+04 -1.890543409589034491e+04 -3.794009948743669156e+03 -8.785998733430122229e+03 -1.167088813817871142e+03 -5.935520238383246578e+03 -5.109246082158144418e+03 9.718445761720435257e+03 8.230006263131906508e+02 2.672415219129495199e+03 4.705138492438389221e+03 5.209839931667719611e+03 6.962596653620408688e+03 -1.735943619653085534e+03 -5.262517994686921156e+03 -6.634189176780567323e+03 -6.555679064885392108e+03 -4.670834723687592486e+03 4.863637129442569318e+01 -2.129772753893128012e+01 -7.803451779063757954e+01 -1.484956533218640118e+02 -7.035749042564501678e+02 -1.094335354043711277e+03 -2.574626855194532254e+03 -4.041367569012139029e+03 -5.143301437557123791e+03 -6.505120368191159287e+03 -9.223858058130419977e+02 2.625073927774619165e+01
4.113588516412283643e+05 4.397437730505315121e+05 -1.426036618181538870e+04 5.426362142109067645e+05 -2.630372926002104577e+04 -5.186118361251549686e+03 7.838822030787795256e+02 1.048063076367067151e+04 -1.500733507784871836e+04 1.990863966326347054e+03 7.925466660958073589e+03 -1.612532314829762436e+04 5.420861252698807675e+02 -3.808253632833466781e+03 -6.302353191378586416e+03 -8.301208434421156198e+03 -1.310053002216816458e+04 -8.108534330235544076e+03 -3.733641296651341690e+04 -5.450298169208406762e+04 -6.053862237268358149e+04 -4.964389753980852402e+04 -4.817018438609567710e+01 -7.097143642257062766e+02 -1.197562106630129165e+03 -1.623766773786043814e+03 -7.310166497951682686e+03 -5.549445353591929234e+03 -3.108303034787032630e+03 1.679216355703019644e+03 6.924871775958869875e+03 1.229123156388205280e+04 -5.295167650981405131e+03 3.464620982299743801e+00
7.341589956060826080e+04 -3.172600697170310377e+04 2.847643616450045010e+04 -2.630372926002028180e+04 2.421601187082696561e+04 -1.447405788919338192e+04 -2.953624353225858158e+03 -6.389585393781630955e+03 -5.136464733309770736e+02 -5.550650342005255879e+03 -5.096782079545610031e+03 8.106740268053052205e+03 5.603344186434078438e+02 2.022945187061744264e+03 3.478036388095606526e+03 3.866473873259212723e+03 5.371546616650486612e+03 -8.876724305065334875e+02 -2.667003293792965906e+03 -3.606849933471316945e+03 -3.911064512746919718e+03 -3.126873260643496906e+03 2.546477105211937797e+01 -9.136180632700583004e+00 -4.098221123701869573e+01 -8.398635485429196024e+01 -4.653864395366321105e+02 -7.330071729460727283e+02 -1.870945987750680388e+03 -2.966743426984232428e+03 -3.886185049046816857e+03 -5.013227703958681559e+03 -5.106412311249240474e+02 1.024569717588350670e+01
-6.028283083732076193e+04 3.748275626642605494e+04 -1.890543409589040311e+04 -5.186118361252035356e+03 -1.447405788919322913e+04 1.670194994324219078e+04 3.452267485924753601e+03 1.115494932037027638e+03 1.567631565665376684e+03 3.605380183140507143e+03 5.354532840574137481e+03 -5.142635932896239865e+03 -5.890074391712214492e+02 -1.828367885786098441e+03 -3.506700864391494179e+03 -4.608089466607437316e+03 -6.704434072143893900e+03 7.132734717460520812e+01 9.893890971699850070e+02 3.071808123871715452e+03 5.203528429909122679e+03 6.035382515753408370e+03 1.254170037134987581e+01 4.691114884943630159e+01 1.054013066203696525e+02 1.591938293676894602e+02 8.891927879665814771e+02 1.535128075470862541e+03 3.108489004600002772e+03 4.043709965777238722e+03 4.827648091736323295e+03 6.585782829017358381e+03 1.871315134542117562e+02 1.981365977322242955e+01
-1.045097290926472670e+04 9.128485312558399528e+03 -3.794009948743620498e+03 7.838822030787528092e+02 -2.953624353225844970e+03 3.452267485924734046e+03 7.414487704321753654e+02 -1.229907179425752020e+02 -1.377699070169116169e+02 5.387604332336998141e+02 1.213218264875938075e+03 -1.062946218048550236e+03 -5.622030805347632310e+01 -2.950039151334532903e+02 -6.446466754395055432e+02 -9.643445455133546602e+02 -1.539559154278506412e+03 -1.586834152126394031e+02 -2.428728856519119290e+02 1.615763966806685517e+02 8.183228104380693821e+02 1.383618383664060275e+03 6.114844294937262781e+00 5.219576501546038472e+00 1.460316284144919230e+01 2.734616397267404508e+01 2.031915956585831964e+02 1.950678030367385247e+02 5.199173206789255346e+02 7.798039752779774290e+02 1.029358289188406843e+03 1.524382516305105355e+03 -2.038013865802676605e+01 8.144643055451005864e+00
-1.170377981674453622e+04 2.801815963749499861e+04 -8.785998733429923959e+03 1.048063076367027315e+04 -6.389585393781513631e+03 1.115494932036995806e+03 -1.229907179425820516e+02 7.168611577105807373e+05 -9.967544686411164002e+04 3.565650919248082573e+02 -4.586288854274868072e+02 8.997744313307122184e+02 -1.243746906509923974e+04 2.636619829463028964e+03 -2.558730327288051853e+02 -2.645992021608577147e+02 8.703919728559210967e+01 -5.687175382128053570e+03 -1.938150518284177224e+03 -9.323149772019938609e+03 -3.880309076146602365e+03 8.260479431571724263e+01 2.471672120682024953e+01 1.310997226798225483e+02 -4.506897736310835398e+02 -2.559075407886860205e+02 1.240515204127875393e+01 9.688309419686247566e+03 -8.386095693574061443e+03 1.576890616938435983e+02 2.985030043942405769e+02 3.846821280208875748e+01 -5.243076865580208050e+02 1.024798501140278404e+02
-1.889022359271570895e+04 5.583524918445938965e+03 -1.167088813817860228e+03 -1.500733507784866379e+04 -5.136464733308896484e+02 1.567631565665292328e+03 -1.377699070169013567e+02 -9.967544686411209113e+04 1.270645689154912485e+06 -2.959750027264506789e+05 2.412042163343022548e+04 -1.405007991640822638e+03 -3.751747960921943104e+03 4.194031657548062867e+03 9.162185811587511125e+03 -3.992065767531470328e+02 -2.899859990709765611e+02 -1.897399296680953967e+03 -1.122069043395325934e+04 7.654333258723039762e+03 -4.500534214390402667e+03 -3.997145534372139537e+03 1.034215797513900981e+02 4.987247524092217077e+02 -1.393394997092309406e+00 -1.416132742087448264e+02 -8.539774996505690297e+02 1.232156127662556173e+04 7.151913544825768440e+03 -1.856575114798418872e+04 1.273599944621868644e+03 1.628801217717249585e+02 -8.655927198369993221e+02 9.479300903561056657e+01
-2.562896484402658461e+04 5.399502345139097088e+03 -5.935520238383438482e+03 1.990863966326600348e+03 -5.550650342005388666e+03 3.605380183140619010e+03 5.387604332336844664e+02 3.565650919252561835e+02 -2.959750027264512028e+05 2.024198839660862228e+06 -2.732437612911874894e+05 -3.648816983521851853e+03 5.908505527504705697e+02 -1.584893236227892521e+04 1.349990163587204552e+04 7.476920527872290222e+03 -3.166942382257115014e+02 -5.773393388885823470e+02 -1.568518644822561328e+03 -1.167305804224603162e+04 6.020790709875471293e+03 -5.348818421604386458e+03 1.973796134059477225e+01 2.165960466087612701e+01 5.712143199696541842e+02 2.947488123118047838e+02 -9.713559192485495259e+02 5.131898849282721642e+01 2.557583564635886796e+04 7.270977527325604569e+03 -1.617499055927183508e+04 -1.640963490947943058e+02 -1.087270807701134345e+03 2.453609844997189171e+01
-1.906146356767413090e+04 1.128671098981557589e+04 -5.109246082158372701e+03 7.925466660958652938e+03 -5.096782079545717352e+03 5.354532840574234797e+03 1.213218264875933301e+03 -4.586288854277472637e+02 2.412042163342925414e+04 -2.732437612911891774e+05 4.134081053940321319e+06 3.200197457137825404e+04 2.616187901607270305e+02 2.952817043840565475e+03 -1.814104514388773532e+04 8.644949961539803189e+04 2.887717089912447136e+03 -1.347673946479647213e+02 -6.086879781634759183e+02 -7.674064687295499425e+02 -9.213965598598140787e+03 2.129140596311041008e+03 6.223365904308240992e+00 9.553934029991793864e+00 2.811934927866461820e+00 9.235193772077229823e+01 4.748525322030016582e+02 2.207626569588034613e+02 -8.735782615085606722e+02 2.042072008642153378e+04 2.785517910656954700e+04 2.132001330694080480e+03 -8.651790947099336790e+02 -4.466680778245309114e+01
