9.576873762860491406e+05 4.424266620294147870e+05 1.317185363233024545e+05 5.484784688408287475e+05 9.788786607828881824e+04 2.489103295986769444e+04 -1.560503975525746500e+04 -2.518696478963849950e+04 -3.417195312448740879e+04 -2.541528475624212660e+04 1.722422492276092817e+04 3.363644599060539349e+03 4.967299097499480013e+03 8.298380931626561505e+03 8.164417532891135124e+03 9.086070754965023298e+03 -1.530383513946689891e+04 -6.384238341649141512e+04 -9.214421232863291516e+04 -1.024781295985068864e+05 -8.414640508654904261e+04 4.657303502792778716e+01 -1.027028911070471167e+03 -1.844864988861044367e+03 -2.639005268964333027e+03 -1.240397756319681685e+04 -1.113696871930010639e+04 -1.351547466472440283e+04 -1.218769019132529684e+04 -1.046902592170855678e+04 -8.738908408051893275e+03 -9.713346033876796355e+03 4.625478482947220016e+01
4.424266620294198510e+05 7.694677526918442454e+05 -4.412708762528973602e+04 5.863250307189194718e+05 -4.230134262784858583e+04 2.821933890343753592e+04 3.735754618236401438e+04 7.444699891069642035e+03 7.199336459999958606e+03 1.504894798603151139e+04 -3.253172544859577829e+04 -4.700191399965689016e+03 -1.307004617926819265e+04 -2.284065033292541557e+04 -2.788935366773585338e+04 -3.953212045350265544e+04 -1.208607681762310312e+04 -4.359689090288124862e+04 -6.261079775796191097e+04 -6.906194574545873911e+04 -5.494596814053470007e+04 1.489549112782621307e+02 -3.735769630959546816e+02 -8.713217746079815242e+02 -1.564229434246981782e+03 -8.112184924830228738e+03 5.408468301537003754e+03 1.284030692495771655e+04 1.976544405671636923e+04 2.607824625485428624e+04 3.803879054165646812e+04 -7.786168728223883591e+03 7.757970823565192120e+01
1.317185363233041426e+05 -4.412708762528911757e+04 4.698831386553573248e+04 -1.901382157526355877e+04 3.796858155168804660e+04 -3.150760962264225782e+02 -1.171466497760466336e+04 -1.556118418383824974e+03 -7.914026984307270141e+03 -6.812328109368234436e+03 1.295792768195980716e+04 1.097334168389295201e+03 3.563220292080749914e+03 6.273517989756147472e+03 6.946453242044327453e+03 9.283462204587656743e+03 -2.314591492811113312e+03 -7.016690659401641824e+03 -8.845585568812679412e+03 -8.740905419621845795e+03 -6.227779631422866260e+03 6.484849505756211840e+01 -2.839697005117728068e+01 -1.040460237181669356e+02 -1.979942044240466998e+02 -9.380998723177491456e+02 -1.459113805354014403e+03 -3.432835806837541440e+03 -5.388490091877175473e+03 -6.857735249899418704e+03 -8.673493824031213080e+03 -1.229847741052350784e+03 3.500098570275853405e+01
5.484784688408283982e+05 5.863250307189264568e+05 -1.901382157526181254e+04 7.235149522625583922e+05 -3.507163901245750458e+04 2.790428071427049872e+04 1.397417435120026130e+04 -2.000978010328236633e+04 2.654485288366066925e+03 1.056728888100401855e+04 -2.150043086384227718e+04 7.227815003411578800e+02 -5.077671510313590261e+03 -8.403137588288218467e+03 -1.106827791227631133e+04 -1.746737336244063408e+04 -1.081137910670192286e+04 -4.978188395406786003e+04 -7.267064225423862808e+04 -8.071816316149696650e+04 -6.619186338470489136e+04 -6.422691251313801786e+01 -9.462858189432059817e+02 -1.596749475465675005e+03 -2.165022364992242274e+03 -9.746888663684279891e+03 -7.399260471265088199e+03 -4.144404046275863948e+03 2.238955140879653300e+03 9.233162367706985606e+03 1.638830875142030345e+04 -7.060223534459840266e+03 4.619494642946133212e+00
9.788786607829049171e+04 -4.230134262784710882e+04 3.796858155168862140e+04 -3.507163901245578745e+04 3.228801582693714226e+04 -8.537007519394555857e+02 -8.519447191489183751e+03 -6.848619644236786144e+02 -7.400867122482837658e+03 -6.795709439218306215e+03 1.080898702379169117e+04 7.471125581719554702e+02 2.697260249346082219e+03 4.637381850674594716e+03 5.155298497545939426e+03 7.162062155349279237e+03 -1.183563240644866028e+03 -3.556004391632279294e+03 -4.809133244504418144e+03 -5.214752683528124180e+03 -4.169164347417228782e+03 3.395302806861697320e+01 -1.218157417662096265e+01 -5.464294831461628377e+01 -1.119818064695011941e+02 -6.205152526995091193e+02 -9.773428972362445393e+02 -2.494594650269918930e+03 -3.955657902543567616e+03 -5.181580065262063727e+03 -6.684303605105843417e+03 -6.808549748156788155e+02 1.366092956749215048e+01
2.489103295986771991e+04 2.821933890343748863e+04 -3.150760962264781710e+02 2.790428071427054601e+04 -8.537007519394312567e+02 1.268237741676040514e+03 3.971905339019200483e+02 -4.950005617092499506e+02 9.496516940963783782e+01 -6.999936483819803925e+02 -1.244107179505126851e+03 4.735132138197085006e+00 -1.904066578271850005e+02 -4.198007180832704535e+02 -5.456473385678700652e+02 -9.865897135301370326e+02 -4.914201863805220114e+02 -2.111998790847665987e+03 -3.152668545879388603e+03 -3.565815915627658796e+03 -2.940415476061436493e+03 1.739971635064794908e+00 -2.931555021331549327e+01 -5.667461467945408060e+01 -8.855295263130454941e+01 -4.343473429525670326e+02 -1.723151205670754962e+02 -3.373394369641187751e+01 2.404973030877302733e+02 4.850517843113722734e+02 9.237950888159330134e+02 -3.432786744660909903e+02 9.331146763587836457e-01
-1.560503975525685746e+04 3.735754618236311217e+04 -1.171466497760434140e+04 1.397417435119992297e+04 -8.519447191488909084e+03 3.971905339019010057e+02 9.558148769227958983e+05 -1.329005958153886313e+05 4.754201225545398870e+02 -6.115051805548695256e+02 1.199699241743413495e+03 -1.658329208637135525e+04 3.515493105860115520e+03 -3.411640436296070220e+02 -3.527989362053373270e+02 1.160522630444662724e+02 -7.582900509308552500e+03 -2.584200690978949751e+03 -1.243086636237270613e+04 -5.173745434728761211e+03 1.101397257514513512e+02 3.295562827491050939e+01 1.747996302352604800e+02 -6.009196981592818929e+02 -3.412100543761143285e+02 1.654020272127839064e+01 1.291774589258192827e+04 -1.118146092447712363e+04 2.102520822530343310e+02 3.980040058486737280e+02 5.129095040146839324e+01 -6.990769153926728450e+02 1.366398001485135012e+02
-2.518696478963827394e+04 7.444699891069662044e+03 -1.556118418383820426e+03 -2.000978010328224264e+04 -6.848619644236279100e+02 -4.950005617092449484e+02 -1.329005958153890097e+05 1.694194252162864199e+06 -3.946333369584253523e+05 3.216056217707759060e+04 -1.873343988806185280e+03 -5.002330614433695700e+03 5.592042209919882225e+03 1.221624774846845503e+04 -5.322754356571363132e+02 -3.866479987513528727e+02 -2.529865728842712087e+03 -1.496092057821858361e+04 1.020577767803426832e+04 -6.000712285699203676e+03 -5.329527379025495065e+03 1.378954396649646412e+02 6.649663365284804968e+02 -1.857859996076774323e+00 -1.888176989401261494e+02 -1.138636666171407569e+03 1.642874836841050274e+04 9.535884726188451168e+03 -2.475433486334068584e+04 1.698133259452038374e+03 2.171734956900529880e+02 -1.154123626419572929e+03 1.263906787108884089e+02
-3.417195312448745244e+04 7.199336459999427461e+03 -7.914026984307017301e+03 2.654485288366398436e+03 -7.400867122482761260e+03 9.496516940961446096e+01 4.754201225540668929e+02 -3.946333369584245957e+05 2.698931786144897342e+06 -3.643250150455234689e+05 -4.865089311237401489e+03 7.878007369803531219e+02 -2.113190981582688619e+04 1.799986884736508728e+04 9.969227370239465017e+03 -4.222589842901297743e+02 -7.697857851649350778e+02 -2.091358193042849052e+03 -1.556407738926012826e+04 8.027720946293738052e+03 -7.131757895288549662e+03 2.631728178678144303e+01 2.887947288042505534e+01 7.616190932732356487e+02 3.929984164056108966e+02 -1.295141225631329007e+03 6.842531798871874571e+01 3.410111419426583598e+04 9.694636702850999427e+03 -2.156665407847318420e+04 -2.187951321207122817e+02 -1.449694410230801395e+03 3.271479793245303824e+01
-2.541528475624225757e+04 1.504894798603173695e+04 -6.812328109368188962e+03 1.056728888100361110e+04 -6.795709439218405350e+03 -6.999936483819368505e+02 -6.115051805542087777e+02 3.216056217707641554e+04 -3.643250150455247494e+05 5.512108071778316982e+06 4.266929942740482511e+04 3.488250535386409297e+02 3.937089391686018189e+03 -2.418806019122657017e+04 1.152659994842254673e+05 3.850289453117291941e+03 -1.796898595259761180e+02 -8.115839708637059857e+02 -1.023208624946350824e+03 -1.228528746448087441e+04 2.838854128341503838e+03 8.297821205530084399e+00 1.273857870632831180e+01 3.749246570393923506e+00 1.231359169578563666e+02 6.331367095876734084e+02 2.943502092707917654e+02 -1.164771015314816395e+03 2.722762678119323755e+04 3.714023880780168111e+04 2.842668440852195545e+03 -1.153572126250174051e+03 -5.955574370840235332e+01
1.722422492276108096e+04 -3.253172544859597110e+04 1.295792768195992358e+04 -2.150043086384269554e+04 1.080898702379191309e+04 -1.244107179505132990e+03 1.199699241743344828e+03 -1.873343988805865138e+03 -4.865089311236915819e+03 4.266929942740572005e+04 1.849010893224785570e+06 6.938804635840281954e+00 1.660941507693904384e+02 2.445106592536394032e+02 -2.125954641319352959e+03 1.111485321656891028e+05 8.531106156114420003e+01 2.192752178435533779e+02 3.601204099592355306e+02 4.433151977010138012e+01 5.293687764847495600e+03 -1.392790157127485884e+00 -2.132173183894917834e+00 2.284796969367398400e+00 9.079079327803464139e+01 9.711734477071026959e+02 -1.163690532753105344e+02 -2.202431704431969592e+02 4.839118342155387609e+02 -3.501445208316661137e+02 1.386208827226009998e+04 -6.181314508623151482e+01 -8.214309458352081705e+00
3.363644599060493874e+03 -4.700191399965634446e+03 1.097334168389271326e+03 7.227815003412119950e+02 7.471125581719231832e+02 4.735132138197866603e+00 -1.658329208637143529e+04 -5.002330614433735718e+03 7.878007369803636948e+02 3.488250535386318916e+02 6.938804635840218005e+00 9.735855771382344756e+03 -1.269997365960948855e+03 -5.129935496716353072e+01 3.800069583192261291e+01 1.532457136549455035e+00 -5.932827625968361218e+01 8.457963616227839054e+01 -4.372124841533671713e+01 1.915680677728757360e+02 6.926791200602211518e+01 -2.016361581602907549e+01 -1.215991380538403632e+01 -7.784821337905052374e+00 1.568456537907375381e+00 1.656673385005430532e+01 -7.467094130614313144e+03 6.236499502345077417e+02 1.442303832148903950e+02 6.432612846142625074e+00 -3.303273479307763161e+00 6.171864134735665175e+01 -1.790107820680213679e+00
