4.788436875820538844e+05 2.212133307555555948e+05 6.585926808449659438e+04 2.742392340991403325e+05 4.894393298180645797e+04 -7.802519868487904205e+03 -1.259348238006577776e+04 -1.708597654222750498e+04 -1.270764236323432306e+04 8.612112451291261095e+03 1.681822297559977869e+03 2.483649545840160954e+03 4.149190460952409012e+03 4.082208761663329369e+03 4.543035372160326915e+03 -7.651917560769114971e+03 -3.192119167084983201e+04 -4.607210611034230533e+04 -5.123906473922636360e+04 -4.207320249398532906e+04 2.328651748668413290e+01 -5.135144549336467890e+02 -9.224324933498837709e+02 -1.319502632936357713e+03 -6.201988774332718094e+03 -5.568484353126506903e+03 -6.757737324445451122e+03 -6.093845088523698905e+03 -5.234512954721957612e+03 -4.369454198907058526e+03 -4.856673011248718467e+03 2.312739238763977667e+01
2.212133307555546635e+05 3.847338758952078060e+05 -2.206354378679689762e+04 2.931625150160196936e+05 -2.115067128914623027e+04 1.867877306929944825e+04 3.722349941174008563e+03 3.599668225782564605e+03 7.524473984201181338e+03 -1.626586270524203246e+04 -2.350095697229648067e+03 -6.535023081978281880e+03 -1.142032515308365691e+04 -1.394467681753187571e+04 -1.976606020359494505e+04 -6.043038401732067541e+03 -2.179844542590352285e+04 -3.130539884230641837e+04 -3.453097283227602748e+04 -2.747298403808251169e+04 7.447745555187978539e+01 -1.867884813291552746e+02 -4.356608867936090519e+02 -7.821147162072348920e+02 -4.056092457663356072e+03 2.704234147600489905e+03 6.420153454957548092e+03 9.882722016780457125e+03 1.303912311215151385e+04 1.901939524854671254e+04 -3.893084359551165562e+03 3.878985407238545235e+01
6.585926808449704549e+04 -2.206354378679733418e+04 2.349415690524482125e+04 -9.506910776494798483e+03 1.898429075360419665e+04 -5.857332481940466096e+03 -7.780592082804035954e+02 -3.957013487517907379e+03 -3.406164050693958416e+03 6.478963833389670071e+03 5.486670835518750664e+02 1.781610143953210809e+03 3.136758991203274945e+03 3.473226616953250414e+03 4.641731096856025943e+03 -1.157295745049771995e+03 -3.508345325590758875e+03 -4.422792779224992046e+03 -4.370452704690875180e+03 -3.113889812063485806e+03 3.242424749079576429e+01 -1.419848500895474608e+01 -5.202301179813845522e+01 -9.899710209604781141e+01 -4.690499356093746997e+02 -7.295569018223268358e+02 -1.716417901407999125e+03 -2.694245042782302335e+03 -3.428867620932733189e+03 -4.336746906935096376e+03 -6.149238698057889678e+02 1.750049283087718521e+01
2.742392340991397505e+05 2.931625150160188787e+05 -9.506910776494709353e+03 3.617574757074766676e+05 -1.753581948568427106e+04 6.987087167414711075e+03 -1.000489003992015205e+04 1.327242642628278418e+03 5.283644434313012425e+03 -1.075021541932704167e+04 3.613907497472167165e+02 -2.538835752182626038e+03 -4.201568789221872976e+03 -5.534138949654973658e+03 -8.733686670988658079e+03 -5.405689547018165285e+03 -2.489094194787384185e+04 -3.633532108455208800e+04 -4.035908153346737527e+04 -3.309593165358021361e+04 -3.211345621894871272e+01 -4.731429089173096827e+02 -7.983747367975324778e+02 -1.082511181227944917e+03 -4.873444326132856077e+03 -3.699630231298398030e+03 -2.072202020710273246e+03 1.119477569128354844e+03 4.616581178445201658e+03 8.194154366110600677e+03 -3.530111763094366324e+03 2.309747318770183355e+00
4.894393298180617421e+04 -2.115067128914635396e+04 1.898429075360422939e+04 -1.753581948568507505e+04 1.614400789455587437e+04 -4.259723590754299948e+03 -3.424309818106866601e+02 -3.700433556906300510e+03 -3.397854715628943268e+03 5.404493505564364568e+03 3.735562786483421291e+02 1.348630123093128759e+03 2.318690922620919991e+03 2.577649245753369087e+03 3.581031073479435690e+03 -5.917816196291516917e+02 -1.778002193733188278e+03 -2.404566619435238863e+03 -2.607376338709499578e+03 -2.084582171266500154e+03 1.697651401442040253e+01 -6.090787081174448225e+00 -2.732147412530026642e+01 -5.599090316915702203e+01 -3.102576259862864276e+02 -4.886714480456287220e+02 -1.247297323673756182e+03 -1.977828948954749876e+03 -2.590790029596041222e+03 -3.342151798637577940e+03 -3.404274870090238210e+02 6.830464775744020223e+00
-7.802519868488043358e+03 1.867877306929942642e+04 -5.857332481940429716e+03 6.987087167414704709e+03 -4.259723590754315410e+03 4.779074379015250015e+05 -6.645029782984696794e+04 2.377100609987013797e+02 -3.057525899189176357e+02 5.998496201690143153e+02 -8.291646033471915871e+03 1.757746550870878082e+03 -1.705820216149691078e+02 -1.763994678960545173e+02 5.802613145425647900e+01 -3.791450250212552874e+03 -1.292100343975772375e+03 -6.215433173904934847e+03 -2.586872714333826934e+03 5.506986281121595539e+01 1.647781411815135399e+01 8.739981501524026442e+01 -3.004598487276495007e+02 -1.706050269881914119e+02 8.270101350951925667e+00 6.458872938724314736e+03 -5.590730455688966686e+03 1.051260410033833637e+02 1.990020026912836215e+02 2.564547517069044247e+01 -3.495384572868495638e+02 6.831989999421955417e+01
-1.259348238006581232e+04 3.722349941174211381e+03 -7.780592082804098482e+02 -1.000489003992039943e+04 -3.424309818106706871e+02 -6.645029782984712801e+04 8.470971250890503870e+05 -1.973166682480545132e+05 1.608028106970044973e+04 -9.366719933056353966e+02 -2.501165304286706487e+03 2.796021101684329096e+03 6.108123867078479634e+03 -2.661377175168304916e+02 -1.933239991491910814e+02 -1.264932862939477900e+03 -7.480460280345855608e+03 5.102888833039038218e+03 -3.000356139334674026e+03 -2.664763686390942894e+03 6.894771975170945666e+01 3.324831678747336809e+02 -9.289299969515183442e-01 -9.440884935946398571e+01 -5.693183324187398284e+02 8.214374174582011619e+03 4.767942357508598434e+03 -1.237716741717035620e+04 8.490666287313551948e+02 1.085867477178191081e+02 -5.770618125337518904e+02 6.319533928141039070e+01
-1.708597654222750498e+04 3.599668225782826539e+03 -3.957013487517964222e+03 1.327242642628656313e+03 -3.700433556906446483e+03 2.377100609986885047e+02 -1.973166682480544841e+05 1.349465891491534421e+06 -1.821625073093576648e+05 -2.432544652768885044e+03 3.939003680287113980e+02 -1.056595489553537300e+04 8.999934413139151729e+03 4.984613679280237193e+03 -2.111294918977156669e+02 -3.848928921315582556e+02 -1.045679095296397236e+03 -7.782038685513329256e+03 4.013860468444599064e+03 -3.565878943466831515e+03 1.315864087797517890e+01 1.443973642329592444e+01 3.808095461904962349e+02 1.964992079726038412e+02 -6.475706120570307576e+02 3.421265895426873982e+01 1.705055707715805693e+04 4.847318345746767591e+03 -1.078332702660381256e+04 -1.093975659321955050e+02 -7.248472042662342574e+02 1.635739894706349773e+01
-1.270764236323417390e+04 7.524473984201211351e+03 -3.406164050693908393e+03 5.283644434312580415e+03 -3.397854715628749545e+03 -3.057525899189735128e+02 1.608028106970005865e+04 -1.821625073093581886e+05 2.756054032660415396e+06 2.133464968870874145e+04 1.744125265649929872e+02 1.968544693536835211e+03 -1.209403008144498017e+04 5.763299967459509935e+04 1.925144724303333533e+03 -8.984492965773874573e+01 -4.057919849564657966e+02 -5.116043118738478483e+02 -6.142643725044248640e+03 1.419427062507871142e+03 4.148910597904585273e+00 6.369289345702293659e+00 1.874623282999497320e+00 6.156795840680112519e+01 3.165683544229730728e+02 1.471751044629853027e+02 -5.823855069751211886e+02 1.361381337464789613e+04 1.857011938214586917e+04 1.421334218760986687e+03 -5.767860624493755495e+02 -2.977787181931606142e+01
8.612112451290839090e+03 -1.626586270524195970e+04 6.478963833389540014e+03 -1.075021541932673244e+04 5.404493505564306361e+03 5.998496201689986265e+02 -9.366719933055928777e+02 -2.432544652768982814e+03 2.133464968870910889e+04 9.245054455293263309e+05 3.469402313854599296e+00 8.304707528740183875e+01 1.222553294835746840e+02 -1.062977319414515250e+03 5.557426601773880247e+04 4.265553073060122102e+01 1.096376087933363124e+02 1.800602047686975595e+02 2.216575985908104940e+01 2.646843879322946577e+03 -6.963950777479072096e-01 -1.066086590698522407e+00 1.142398483345330673e+00 4.539539658583547066e+01 4.855867232846820229e+02 -5.818452656949828850e+01 -1.101215850925925821e+02 2.419559168243135616e+02 -1.750722602106034742e+02 6.931044128010277745e+03 -3.090657250690685132e+01 -4.107154724364455944e+00
